datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,2,0,0.2,-3.342,-54.119,10.5
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,3,0,0.1,-3.797,-54.8,8.2
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,3,0.1,0,-3.347,-53.325,37.6
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,2,0,0.2,-2.682,-54.277,7.5
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,4,0.1,0.1,-1.327,-55.24,11.1
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,2,0,0,-2.454,-56.26,10.8
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,2,0.1,0.5,-1.559,-54.456,23.3
2021/01/17 17:05:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,3,0,0.1,-2.443,-53.825,16.5
2021/01/19 16:50:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,0,0.2,0.2,-2.156,-54.299,65.2
2021/01/19 16:50:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,0,0.2,0.2,-2.154,-54.284,32.2
2021/01/19 16:50:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,0,0.2,0.1,-2.2,-53.627,9.1
2021/01/19 16:50:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,3,1.9,0.3,-1.214,-53.744,6.7
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.927,-55.746,66.5
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.923,-55.734,69.9
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.93,-55.73,96.8
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.918,-55.728,44.4
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.941,-55.731,22.7
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.932,-55.752,29.4
2021/01/20 17:35:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,0,0.1,1.935,-55.736,81.1
2021/01/21 16:40:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,0,9.4,0,-9.262,-50.257,19.1
2021/01/21 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,4.1,0.1,-8.858,-49.862,15.6
2021/01/23 16:30:00,AQUA_M-T,Brasil,PARA,MARAPANIM,Amazonia,3,4.6,0,-0.935,-47.772,13.5
2021/01/23 16:30:00,AQUA_M-T,Brasil,PARA,TRACUATEUA,Amazonia,-999,0.6,0,-0.877,-46.873,10.8
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,0,4.1,0.2,-4.025,-54.809,7.2
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,0,0.9,0,-3.467,-52.01,7.9
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,2,0.3,0,-2.796,-52.77,8.1
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,2.8,0,-1.591,-55.921,4.8
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,0,4.6,0.2,-4.026,-54.818,43.9
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0.2,0,-3.839,-54.595,12.4
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,2,0.1,0,-3.448,-53.726,29.5
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,2,5.9,0,-9.255,-56.499,14.6
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,VITORIA DO XINGU,Amazonia,2,0.4,0,-3.013,-52.117,9.2
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,1,5.5,0,-9.246,-56.514,18.3
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0.4,0.1,-3.939,-54.649,10.3
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,0,4.3,0.1,-4.018,-54.815,23
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,0,1.5,0,-3.04,-49.434,15
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,0,4.8,0.1,-4.019,-54.825,8
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,2,0.1,0,-3.449,-53.734,12.3
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0.2,0,-3.399,-54.54,10.3
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0.3,0,-3.837,-54.586,40.1
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,1,1,0,-4.184,-54.051,7.3
2021/01/24 17:10:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0.1,0,-3.398,-53.377,10.3
2021/01/26 16:55:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,0,1.7,0,-4.346,-50.496,4.8
2021/01/26 16:55:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,3.9,0.1,-6.576,-51.293,7.6
2021/01/26 17:00:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,1,1.9,0.2,-1.643,-54.717,6.2
2021/01/28 16:45:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,2,6.5,0,-8.055,-50.994,7.1
2021/01/28 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,0,5,0,-9.28,-50.196,13.8
2021/01/28 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,0,4.5,0,-9.284,-50.188,15.2
2021/01/30 16:30:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,5.9,0,-8.999,-49.953,22
2021/02/01 16:20:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,0,0.6,0,-2.395,-47.398,37.5
2021/02/01 16:20:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,0,0.6,0,-2.393,-47.38,22.2
2021/02/01 16:20:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,0,0.6,0,-2.389,-47.387,45.1
2021/02/01 16:20:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,0,0.4,0,-3.695,-47.168,15.6
2021/02/02 17:00:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,2,5.3,0.1,-8.94,-50.469,8.9
2021/02/02 17:00:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,3,0.5,0.4,-8.882,-50.074,12.3
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,AGUA AZUL DO NORTE,Amazonia,1,0.2,0.5,-6.539,-50.357,7.6
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,0,0.1,0,-2.671,-47.093,15.6
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0.4,0,-3.847,-53.856,19.7
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,1.9,0,-6.422,-52.227,25.7
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,2,0.5,0,-3.481,-48.973,21.8
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,1.8,0,-6.429,-52.281,14.4
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,AGUA AZUL DO NORTE,Amazonia,2,0.4,0.6,-6.817,-50.429,7.6
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,2.1,0,-6.767,-51.94,6.5
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,AGUA AZUL DO NORTE,Amazonia,1,0.2,0.5,-6.54,-50.366,5.1
2021/02/02 17:05:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,0,0.7,0,-3.645,-51.926,5.8
2021/02/03 16:10:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,2,0.1,0,-2.087,-47.679,33.1
2021/02/03 16:10:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,2,0.1,0.1,-2.096,-47.67,39.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,4,0.1,0.5,-6.198,-51.979,11.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,0,-3.282,-47.99,11.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,2,0,0,-4.188,-48.205,8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,2,0,0.1,-5.151,-49.145,5.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.3,-5.529,-49.732,32.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,0,0,-4.637,-49.669,10.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,1,0,0.3,-4.076,-55.021,16.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,4,0.5,0.1,-1.615,-53.559,8.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,2,0,0,-2.808,-52.759,13.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PORTO DE MOZ,Amazonia,0,0.6,0,-2.112,-52.034,11.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,2,0,0,-4.196,-48.198,13.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,3,0,0,-3.429,-49.075,14.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ALMEIRIM,Amazonia,3,0.1,0.1,-1.01,-53.039,7.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0.1,0,-3.396,-49.231,8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0.5,-3.537,-53.926,30.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,2,0,0,-2.809,-52.771,32
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,4,0.1,0,-3.734,-49.276,7.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,4,0,0,-3.629,-51.063,19.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,3,0,0,-3.597,-54.196,13.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,2,0,0,-4.251,-48.328,9.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0.1,-3.057,-53.685,24.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0.2,0,-3.066,-49.431,10
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,4,0,0.1,-3.845,-49.474,21.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.3,-5.28,-50.759,11
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SAO GERALDO DO ARAGUAIA,Amazonia,3,0,0.5,-6.181,-48.821,34.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0,-3.583,-53.675,42.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,3,0,0,-4.143,-49.43,19.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,TOME-ACU,Amazonia,2,0.3,0,-2.19,-48.013,13.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,0,-4.53,-48.988,7.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,0,-3.281,-47.981,7.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,0.3,0.4,-7.016,-52.072,10.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.1,-4.035,-54.542,14.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BELTERRA,Amazonia,4,0,0.3,-3.122,-54.944,15.5
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,4,0,0,-4.033,-49.052,6.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,4,0,0.2,-2.939,-54.564,17.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,3,0,0.1,-3.147,-54.742,24
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,AURORA DO PARA,Amazonia,3,0.3,0.1,-2.088,-47.674,20.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,4,0,0,-3.706,-50.433,6.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,3,0,0.2,-2.751,-54.703,12.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,0,-4.739,-48.073,11.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,CAPITAO POCO,Amazonia,3,1.2,0.2,-2.342,-47.413,11.5
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0.1,-3.537,-53.916,29.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,2,0,0,-3.448,-50.565,7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.1,-5.281,-50.698,16.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,3,0,0,-4.151,-49.42,9.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0,-3.583,-53.682,84.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0,-3.535,-53.911,18.5
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0,-2.792,-52.946,12.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,3,0.1,0,-3.297,-51.246,7.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,2,0,0,-4.207,-48.15,16.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,CANAA DOS CARAJAS,Amazonia,4,0.1,0.9,-6.436,-49.898,26.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,3,0,0.1,-5.045,-49.626,10.5
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,2,0,0,-4.769,-49.886,6.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.1,-5.683,-49.778,7.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,0,-4.584,-48.08,20.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,4,0.1,0.1,-3.733,-49.267,29.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,4,0.1,0,-2.894,-48.944,11.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,4,0.1,0,-2.904,-48.808,7.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,2,0.1,0,-3.769,-51.406,8.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,4,0.1,0.5,-6.195,-51.974,11.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0,-3.585,-53.696,18.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,3,1.6,0.2,-8.565,-50.069,13.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,4,0,0,-3.696,-50.434,6.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,4,0,0,-3.41,-53.346,18.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,3,0,0,-3.231,-48.788,10.4
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0,-3.056,-52.942,5.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,4,0,0,-3.628,-51.053,14.1
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ELDORADO DO CARAJAS,Amazonia,4,0,0.6,-5.892,-49.046,13.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BELTERRA,Amazonia,4,0,0.4,-3.125,-54.938,17.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.2,-6.714,-51.727,10.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,AGUA AZUL DO NORTE,Amazonia,0,4.4,0.5,-6.889,-50.637,14.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,2,0.1,0,-3.768,-51.396,4.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,3,0,0,-4.142,-49.421,224
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,3,0,0,-4.14,-49.412,45.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,2,5.3,0.2,-8.08,-49.298,5.5
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,CANAA DOS CARAJAS,Amazonia,4,0,0.9,-6.435,-49.888,23.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,4,0.1,0,-2.362,-49.021,6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,4,0,0.1,-2.782,-53.937,13.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,4,0,0,-4.965,-50.965,11
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.3,-5.285,-50.692,25.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,4,0,0,-3.585,-53.689,64
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,2,0.5,0,-2.804,-51.726,7.7
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,4,0.1,0,-2.893,-48.935,10.9
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,BUJARU,Amazonia,3,0.8,0,-1.647,-48.205,9.2
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0.1,0,-2.14,-48.883,6.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,4,0,0.6,-5.28,-50.688,11.3
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,ALMEIRIM,Amazonia,4,0.1,0.1,-1.011,-53.05,10.8
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,3,0,0.1,-3.145,-54.725,16.6
2021/02/04 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,4,0.1,0,-2.361,-49.012,10.5
2021/02/05 17:35:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,5,0.4,0,-4.599,-49.549,104.8
2021/02/05 17:35:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,3,0.4,0,-3.232,-50.625,32.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,,,,-2.011,-46.405,7.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-4.491,-49.68,13.5
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.873,-48.468,14.9
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,,,,-3.347,-54.115,43
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-3.523,-48.95,12.3
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-3.488,-47.74,15.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.548,-50.271,18.1
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-3.403,-49.042,56
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-3.303,-47.594,22
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,NOVA IPIXUNA,Amazonia,,,,-4.785,-49.282,13.6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-3.513,-48.951,343.8
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,,,,-4.212,-49.349,56.8
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,,,,-3.14,-48.634,17.8
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-3.498,-47.738,392.6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.923,-54.042,107
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.175,-48.36,13.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,,,,-4.122,-50.436,13.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,NOVA ESPERANCA DO PIRIA,Amazonia,,,,-2.383,-47.018,21.5
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.384,-47.919,10.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.809,-48.51,10.3
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.574,-47.641,10.8
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IGARAPE-MIRI,Amazonia,,,,-2.161,-49.213,6.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.32,-48.594,149.6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,,,,-3.557,-52.657,39
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.058,-46.933,6.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,BOM JESUS DO TOCANTINS,Amazonia,,,,-4.89,-48.873,106.5
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.875,-48.461,15.1
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.382,-47.909,20.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,,,,-2.904,-48.82,11
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.667,-50.545,16.3
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.388,-47.171,7.6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,,,,-2.901,-52.902,34.4
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,,,,-4.243,-51.07,89
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,,,,-1.938,-54.04,32.7
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,NOVA ESPERANCA DO PIRIA,Amazonia,,,,-2.385,-47.027,7.1
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,,,,-2.193,-47.939,8.4
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-2.153,-48.874,21.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,,,,-4.177,-48.371,14.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.546,-50.258,10
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,,,,-3.106,-49.04,6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,,,,-2.572,-47.632,37.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-2.876,-46.723,7.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,GARRAFAO DO NORTE,Amazonia,,,,-2.426,-47.123,13.6
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,,,,-1.557,-54.462,48.5
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,,,,-2.746,-48.587,17.2
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,,,,-3.499,-47.748,1703.3
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,,,,-3.704,-50.975,23.8
2021/02/06 16:40:00,AQUA_M-T,Brasil,PARA,SAO JOAO DO ARAGUAIA,Amazonia,,,,-5.535,-48.516,8.7
